,Age,Candidate,Criminal_Case,District,Education,Party,State,Winner,Year,Liabilities_num,Assets_num
1514,36,Vinod Kumar,0,BARABANKI,8th Pass,Aam Janta Party (India),UTTAR PRADESH,No,2019,0,3176312
1515,62,Gopal Ram Kharwar,0,BALLIA,12th Pass,Gondvana Gantantra Party,UTTAR PRADESH,No,2019,0,1112644
1516,26,Janmejay Kumar Prajapati,0,BALLIA,Others,Bharatiya Samta Samaj Party,UTTAR PRADESH,No,2019,0,51000
1517,67,Major Ramesh Chandra Upadhyay,1,BALLIA,Others,Akhil Bharat Hindu Mahasabha,UTTAR PRADESH,No,2019,0,931000
1518,28,Om Prakash Pandey,0,BALLIA,Graduate Professional,IND,UTTAR PRADESH,No,2019,0,290707
1519,74,Shyama Charan Gupta,0,BANDA,Graduate Professional,SP,UTTAR PRADESH,No,2019,0,655645059
1520,56,Sanatan Pandey,5,BALLIA,Others,SP,UTTAR PRADESH,No,2019,531827,26500222
1521,30,Seema Chauhan,0,BALLIA,Graduate,Janta Kranti Party (Rashtravadi),UTTAR PRADESH,No,2019,0,1634000
1522,42,Uday Prakash,0,BALLIA,Post Graduate,Janta Raj Party,UTTAR PRADESH,No,2019,0,50000
1523,51,Vinod,3,BALLIA,12th Pass,Suheldev Bhartiya Samaj Party,UTTAR PRADESH,No,2019,0,67939301
1524,53,Malook Nagar,7,BIJNOR,Graduate,BSP,UTTAR PRADESH,Yes,2019,1016148176,2499628021
1525,31,Anshu Chaitanya Maharaj,0,BIJNOR,12th Pass,Hindusthan Nirman Dal,UTTAR PRADESH,No,2019,0,8147499
1526,47,Babloo Ram,0,BIJNOR,10th Pass,Bharatiya Sarvodaya Kranti Party,UTTAR PRADESH,No,2019,0,1170000
1527,64,Ilam Singh,1,BIJNOR,12th Pass,Pragatishil Samajwadi Party (Lohia),UTTAR PRADESH,No,2019,2100000,10336486
1528,64,Mahak Singh,0,BIJNOR,Graduate,IND,UTTAR PRADESH,No,2019,250000,5135575
1529,57,Mangeram,0,BIJNOR,12th Pass,Peoples Party of India (Democratic),UTTAR PRADESH,No,2019,500000,5300000
1530,45,Harish Chandra Alias Harish Dwivedi,5,BASTI,Post Graduate,BJP,UTTAR PRADESH,Yes,2019,322490,8662344
1531,51,Bhagwandas,0,BASTI,8th Pass,IND,UTTAR PRADESH,No,2019,0,1815569
1532,39,Chandra Mani Pandey,0,BASTI,Post Graduate,IND,UTTAR PRADESH,No,2019,0,15077000
1533,73,Akshayabar Lal,0,BAHRAICH,10th Pass,BJP,UTTAR PRADESH,Yes,2019,3028133,45691463
1534,69,Gur Prasad,0,BAHRAICH,10th Pass,IND,UTTAR PRADESH,No,2019,100000,1521000
1535,53,Jagdish Kumar Singh,0,BAHRAICH,Post Graduate,Pragatishil Samajwadi Party (Lohia),UTTAR PRADESH,No,2019,200000,440581
1536,63,Dr. Satyapal Singh,1,BAGHPAT,Post Graduate,BJP,UTTAR PRADESH,Yes,2019,0,78195793
1537,56,Chaudhary Mohkam,2,BAGHPAT,10th Pass,Pragatishil Samajwadi Party (Lohia),UTTAR PRADESH,No,2019,0,66000
1538,43,Kunwar Danish Ali,0,AMROHA,Graduate,BSP,UTTAR PRADESH,Yes,2019,19579691,74920879
1539,29,Mohammad Zahid,0,BIJNOR,Graduate,IND,UTTAR PRADESH,No,2019,0,1564215
1540,43,Mukesh Kumar,0,BIJNOR,8th Pass,AIFB,UTTAR PRADESH,No,2019,0,2880000
1541,56,Nasimuddin Siddqui,1,BIJNOR,Graduate Professional,INC,UTTAR PRADESH,No,2019,0,130739688
1542,47,Parvej Aqil,0,BIJNOR,Graduate,All India Minorities Front,UTTAR PRADESH,No,2019,0,104992
1543,36,Pankaj Dubey,0,BASTI,Post Graduate,Lok Gathbandhan Party,UTTAR PRADESH,No,2019,500000,1538839
1544,38,Pramod Shukla,1,BASTI,8th Pass,"Rashtrawadi Party of India,",UTTAR PRADESH,No,2019,0,72000
1545,50,Raj Kishor Singh,0,BASTI,Graduate,INC,UTTAR PRADESH,No,2019,0,52812489
1546,65,Ram Prasad Chaudhary,3,BASTI,Others,BSP,UTTAR PRADESH,No,2019,1166159,66059943
1547,46,Janardan Gond,0,BAHRAICH,12th Pass,IND,UTTAR PRADESH,No,2019,0,5035964
1548,44,Mojilal,0,BAHRAICH,8th Pass,Rashtriya Janadhikar Party,UTTAR PRADESH,No,2019,0,886000
1549,47,Ram Sagar,1,BAHRAICH,Literate,Rashtriya Kranti Party,UTTAR PRADESH,No,2019,175000,1446000
1550,38,Davender,0,BAGHPAT,10th Pass,Aapki Apni Party (Peoples),UTTAR PRADESH,No,2019,550000,1264900
1551,59,Dr. Saleem Ahmad,1,BAGHPAT,Graduate,Sabse Achchhi Party,UTTAR PRADESH,No,2019,0,594500
1552,45,Istakar Ali,0,BAGHPAT,8th Pass,National Lokmat Party,UTTAR PRADESH,No,2019,0,1111500
1553,48,Akhtar,0,AMROHA,Literate,IND,UTTAR PRADESH,No,2019,150000,3300000
1554,58,Kanwar Singh Tanwar,0,AMROHA,8th Pass,BJP,UTTAR PRADESH,No,2019,10700504,1821251171
1555,43,Matloob Ahmad,1,AMROHA,8th Pass,Pragatishil Samajwadi Party (Lohia),UTTAR PRADESH,No,2019,0,6219412
